probs,count,sample
-168,0,Escherichia_coli_MINF_9A.100x.random.illumina
-167,0,Escherichia_coli_MINF_9A.100x.random.illumina
-166,0,Escherichia_coli_MINF_9A.100x.random.illumina
-165,0,Escherichia_coli_MINF_9A.100x.random.illumina
-164,0,Escherichia_coli_MINF_9A.100x.random.illumina
-163,0,Escherichia_coli_MINF_9A.100x.random.illumina
-162,0,Escherichia_coli_MINF_9A.100x.random.illumina
-161,0,Escherichia_coli_MINF_9A.100x.random.illumina
-160,2,Escherichia_coli_MINF_9A.100x.random.illumina
-159,2,Escherichia_coli_MINF_9A.100x.random.illumina
-158,3,Escherichia_coli_MINF_9A.100x.random.illumina
-157,0,Escherichia_coli_MINF_9A.100x.random.illumina
-156,4,Escherichia_coli_MINF_9A.100x.random.illumina
-155,4,Escherichia_coli_MINF_9A.100x.random.illumina
-154,4,Escherichia_coli_MINF_9A.100x.random.illumina
-153,5,Escherichia_coli_MINF_9A.100x.random.illumina
-152,6,Escherichia_coli_MINF_9A.100x.random.illumina
-151,3,Escherichia_coli_MINF_9A.100x.random.illumina
-150,3,Escherichia_coli_MINF_9A.100x.random.illumina
-149,6,Escherichia_coli_MINF_9A.100x.random.illumina
-148,5,Escherichia_coli_MINF_9A.100x.random.illumina
-147,8,Escherichia_coli_MINF_9A.100x.random.illumina
-146,47,Escherichia_coli_MINF_9A.100x.random.illumina
-145,3,Escherichia_coli_MINF_9A.100x.random.illumina
-144,2,Escherichia_coli_MINF_9A.100x.random.illumina
-143,8,Escherichia_coli_MINF_9A.100x.random.illumina
-142,12,Escherichia_coli_MINF_9A.100x.random.illumina
-141,14,Escherichia_coli_MINF_9A.100x.random.illumina
-140,16,Escherichia_coli_MINF_9A.100x.random.illumina
-139,6,Escherichia_coli_MINF_9A.100x.random.illumina
-138,17,Escherichia_coli_MINF_9A.100x.random.illumina
-137,16,Escherichia_coli_MINF_9A.100x.random.illumina
-136,15,Escherichia_coli_MINF_9A.100x.random.illumina
-135,8,Escherichia_coli_MINF_9A.100x.random.illumina
-134,11,Escherichia_coli_MINF_9A.100x.random.illumina
-133,5,Escherichia_coli_MINF_9A.100x.random.illumina
-132,7,Escherichia_coli_MINF_9A.100x.random.illumina
-131,9,Escherichia_coli_MINF_9A.100x.random.illumina
-130,5,Escherichia_coli_MINF_9A.100x.random.illumina
-129,9,Escherichia_coli_MINF_9A.100x.random.illumina
-128,16,Escherichia_coli_MINF_9A.100x.random.illumina
-127,6,Escherichia_coli_MINF_9A.100x.random.illumina
-126,10,Escherichia_coli_MINF_9A.100x.random.illumina
-125,7,Escherichia_coli_MINF_9A.100x.random.illumina
-124,8,Escherichia_coli_MINF_9A.100x.random.illumina
-123,1,Escherichia_coli_MINF_9A.100x.random.illumina
-122,6,Escherichia_coli_MINF_9A.100x.random.illumina
-121,6,Escherichia_coli_MINF_9A.100x.random.illumina
-120,6,Escherichia_coli_MINF_9A.100x.random.illumina
-119,7,Escherichia_coli_MINF_9A.100x.random.illumina
-118,4,Escherichia_coli_MINF_9A.100x.random.illumina
-117,6,Escherichia_coli_MINF_9A.100x.random.illumina
-116,4,Escherichia_coli_MINF_9A.100x.random.illumina
-115,2,Escherichia_coli_MINF_9A.100x.random.illumina
-114,5,Escherichia_coli_MINF_9A.100x.random.illumina
-113,4,Escherichia_coli_MINF_9A.100x.random.illumina
-112,6,Escherichia_coli_MINF_9A.100x.random.illumina
-111,6,Escherichia_coli_MINF_9A.100x.random.illumina
-110,3,Escherichia_coli_MINF_9A.100x.random.illumina
-109,37,Escherichia_coli_MINF_9A.100x.random.illumina
-108,5,Escherichia_coli_MINF_9A.100x.random.illumina
-107,7,Escherichia_coli_MINF_9A.100x.random.illumina
-106,5,Escherichia_coli_MINF_9A.100x.random.illumina
-105,4,Escherichia_coli_MINF_9A.100x.random.illumina
-104,0,Escherichia_coli_MINF_9A.100x.random.illumina
-103,3,Escherichia_coli_MINF_9A.100x.random.illumina
-102,4,Escherichia_coli_MINF_9A.100x.random.illumina
-101,2,Escherichia_coli_MINF_9A.100x.random.illumina
-100,1,Escherichia_coli_MINF_9A.100x.random.illumina
-99,3,Escherichia_coli_MINF_9A.100x.random.illumina
-98,4,Escherichia_coli_MINF_9A.100x.random.illumina
-97,3,Escherichia_coli_MINF_9A.100x.random.illumina
-96,60,Escherichia_coli_MINF_9A.100x.random.illumina
-95,5,Escherichia_coli_MINF_9A.100x.random.illumina
-94,8,Escherichia_coli_MINF_9A.100x.random.illumina
-93,7,Escherichia_coli_MINF_9A.100x.random.illumina
-92,8,Escherichia_coli_MINF_9A.100x.random.illumina
-91,9,Escherichia_coli_MINF_9A.100x.random.illumina
-90,6,Escherichia_coli_MINF_9A.100x.random.illumina
-89,10,Escherichia_coli_MINF_9A.100x.random.illumina
-88,5,Escherichia_coli_MINF_9A.100x.random.illumina
-87,15,Escherichia_coli_MINF_9A.100x.random.illumina
-86,14,Escherichia_coli_MINF_9A.100x.random.illumina
-85,29,Escherichia_coli_MINF_9A.100x.random.illumina
-84,10,Escherichia_coli_MINF_9A.100x.random.illumina
-83,113,Escherichia_coli_MINF_9A.100x.random.illumina
-82,46,Escherichia_coli_MINF_9A.100x.random.illumina
-81,52,Escherichia_coli_MINF_9A.100x.random.illumina
-80,54,Escherichia_coli_MINF_9A.100x.random.illumina
-79,56,Escherichia_coli_MINF_9A.100x.random.illumina
-78,53,Escherichia_coli_MINF_9A.100x.random.illumina
-77,103,Escherichia_coli_MINF_9A.100x.random.illumina
-76,64,Escherichia_coli_MINF_9A.100x.random.illumina
-75,91,Escherichia_coli_MINF_9A.100x.random.illumina
-74,75,Escherichia_coli_MINF_9A.100x.random.illumina
-73,56,Escherichia_coli_MINF_9A.100x.random.illumina
-72,78,Escherichia_coli_MINF_9A.100x.random.illumina
-71,44,Escherichia_coli_MINF_9A.100x.random.illumina
-70,122,Escherichia_coli_MINF_9A.100x.random.illumina
-69,51,Escherichia_coli_MINF_9A.100x.random.illumina
-68,45,Escherichia_coli_MINF_9A.100x.random.illumina
-67,34,Escherichia_coli_MINF_9A.100x.random.illumina
-66,37,Escherichia_coli_MINF_9A.100x.random.illumina
-65,21,Escherichia_coli_MINF_9A.100x.random.illumina
-64,15,Escherichia_coli_MINF_9A.100x.random.illumina
-63,9,Escherichia_coli_MINF_9A.100x.random.illumina
-62,11,Escherichia_coli_MINF_9A.100x.random.illumina
-61,36,Escherichia_coli_MINF_9A.100x.random.illumina
-60,28,Escherichia_coli_MINF_9A.100x.random.illumina
-59,71,Escherichia_coli_MINF_9A.100x.random.illumina
-58,25,Escherichia_coli_MINF_9A.100x.random.illumina
-57,26,Escherichia_coli_MINF_9A.100x.random.illumina
-56,12,Escherichia_coli_MINF_9A.100x.random.illumina
-55,65,Escherichia_coli_MINF_9A.100x.random.illumina
-54,14,Escherichia_coli_MINF_9A.100x.random.illumina
-53,10,Escherichia_coli_MINF_9A.100x.random.illumina
-52,21,Escherichia_coli_MINF_9A.100x.random.illumina
-51,33,Escherichia_coli_MINF_9A.100x.random.illumina
-50,17,Escherichia_coli_MINF_9A.100x.random.illumina
-49,23,Escherichia_coli_MINF_9A.100x.random.illumina
-48,18,Escherichia_coli_MINF_9A.100x.random.illumina
-47,13,Escherichia_coli_MINF_9A.100x.random.illumina
-46,16,Escherichia_coli_MINF_9A.100x.random.illumina
-45,34,Escherichia_coli_MINF_9A.100x.random.illumina
-44,3,Escherichia_coli_MINF_9A.100x.random.illumina
-43,11,Escherichia_coli_MINF_9A.100x.random.illumina
-42,40,Escherichia_coli_MINF_9A.100x.random.illumina
-41,42,Escherichia_coli_MINF_9A.100x.random.illumina
-40,33,Escherichia_coli_MINF_9A.100x.random.illumina
-39,24,Escherichia_coli_MINF_9A.100x.random.illumina
-38,92,Escherichia_coli_MINF_9A.100x.random.illumina
-37,48,Escherichia_coli_MINF_9A.100x.random.illumina
-36,54,Escherichia_coli_MINF_9A.100x.random.illumina
-35,67,Escherichia_coli_MINF_9A.100x.random.illumina
-34,60,Escherichia_coli_MINF_9A.100x.random.illumina
-33,43,Escherichia_coli_MINF_9A.100x.random.illumina
-32,65,Escherichia_coli_MINF_9A.100x.random.illumina
-31,28,Escherichia_coli_MINF_9A.100x.random.illumina
-30,73,Escherichia_coli_MINF_9A.100x.random.illumina
-29,75,Escherichia_coli_MINF_9A.100x.random.illumina
-28,84,Escherichia_coli_MINF_9A.100x.random.illumina
-27,195,Escherichia_coli_MINF_9A.100x.random.illumina
-26,183,Escherichia_coli_MINF_9A.100x.random.illumina
-25,67,Escherichia_coli_MINF_9A.100x.random.illumina
-24,89,Escherichia_coli_MINF_9A.100x.random.illumina
-23,49,Escherichia_coli_MINF_9A.100x.random.illumina
-22,79,Escherichia_coli_MINF_9A.100x.random.illumina
-21,294,Escherichia_coli_MINF_9A.100x.random.illumina
-20,284,Escherichia_coli_MINF_9A.100x.random.illumina
-19,270,Escherichia_coli_MINF_9A.100x.random.illumina
-18,321,Escherichia_coli_MINF_9A.100x.random.illumina
-17,186,Escherichia_coli_MINF_9A.100x.random.illumina
-16,435,Escherichia_coli_MINF_9A.100x.random.illumina
-15,834,Escherichia_coli_MINF_9A.100x.random.illumina
-14,1500,Escherichia_coli_MINF_9A.100x.random.illumina
-13,2528,Escherichia_coli_MINF_9A.100x.random.illumina
-12,2717,Escherichia_coli_MINF_9A.100x.random.illumina
-11,2550296,Escherichia_coli_MINF_9A.100x.random.illumina
-10,87926,Escherichia_coli_MINF_9A.100x.random.illumina
-9,15694,Escherichia_coli_MINF_9A.100x.random.illumina
-8,9614,Escherichia_coli_MINF_9A.100x.random.illumina
-7,20910,Escherichia_coli_MINF_9A.100x.random.illumina
-6,66015,Escherichia_coli_MINF_9A.100x.random.illumina
-5,1185329,Escherichia_coli_MINF_9A.100x.random.illumina
-4,0,Escherichia_coli_MINF_9A.100x.random.illumina
-3,0,Escherichia_coli_MINF_9A.100x.random.illumina
-2,0,Escherichia_coli_MINF_9A.100x.random.illumina
-1,0,Escherichia_coli_MINF_9A.100x.random.illumina
-200,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-199,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-198,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-197,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-196,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-195,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-194,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-193,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-192,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-191,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-190,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-189,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-188,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-187,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-186,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-185,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-184,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-183,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-182,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-181,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-180,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-179,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-178,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-177,24,Escherichia_coli_MSB1_8G.100x.random.illumina
-176,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-175,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-174,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-173,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-172,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-171,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-170,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-169,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-168,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-167,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-166,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-165,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-164,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-163,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-162,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-161,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-160,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-159,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-158,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-157,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-156,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-155,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-154,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-153,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-152,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-151,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-150,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-149,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-148,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-147,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-146,8,Escherichia_coli_MSB1_8G.100x.random.illumina
-145,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-144,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-143,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-142,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-141,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-140,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-139,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-138,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-137,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-136,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-135,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-134,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-133,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-132,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-131,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-130,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-129,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-128,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-127,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-126,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-125,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-124,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-123,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-122,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-121,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-120,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-119,9,Escherichia_coli_MSB1_8G.100x.random.illumina
-118,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-117,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-116,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-115,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-114,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-113,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-112,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-111,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-110,13,Escherichia_coli_MSB1_8G.100x.random.illumina
-109,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-108,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-107,13,Escherichia_coli_MSB1_8G.100x.random.illumina
-106,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-105,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-104,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-103,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-102,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-101,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-100,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-99,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-98,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-97,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-96,105,Escherichia_coli_MSB1_8G.100x.random.illumina
-95,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-94,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-93,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-92,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-91,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-90,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-89,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-88,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-87,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-86,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-85,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-84,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-83,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-82,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-81,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-80,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-79,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-78,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-77,4,Escherichia_coli_MSB1_8G.100x.random.illumina
-76,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-75,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-74,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-73,40,Escherichia_coli_MSB1_8G.100x.random.illumina
-72,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-71,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-70,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-69,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-68,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-67,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-66,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-65,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-64,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-63,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-62,20,Escherichia_coli_MSB1_8G.100x.random.illumina
-61,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-60,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-59,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-58,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-57,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-56,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-55,17,Escherichia_coli_MSB1_8G.100x.random.illumina
-54,24,Escherichia_coli_MSB1_8G.100x.random.illumina
-53,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-52,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-51,18,Escherichia_coli_MSB1_8G.100x.random.illumina
-50,9,Escherichia_coli_MSB1_8G.100x.random.illumina
-49,90,Escherichia_coli_MSB1_8G.100x.random.illumina
-48,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-47,4,Escherichia_coli_MSB1_8G.100x.random.illumina
-46,46,Escherichia_coli_MSB1_8G.100x.random.illumina
-45,89,Escherichia_coli_MSB1_8G.100x.random.illumina
-44,80,Escherichia_coli_MSB1_8G.100x.random.illumina
-43,27,Escherichia_coli_MSB1_8G.100x.random.illumina
-42,18,Escherichia_coli_MSB1_8G.100x.random.illumina
-41,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-40,43,Escherichia_coli_MSB1_8G.100x.random.illumina
-39,44,Escherichia_coli_MSB1_8G.100x.random.illumina
-38,49,Escherichia_coli_MSB1_8G.100x.random.illumina
-37,55,Escherichia_coli_MSB1_8G.100x.random.illumina
-36,51,Escherichia_coli_MSB1_8G.100x.random.illumina
-35,157,Escherichia_coli_MSB1_8G.100x.random.illumina
-34,116,Escherichia_coli_MSB1_8G.100x.random.illumina
-33,49,Escherichia_coli_MSB1_8G.100x.random.illumina
-32,119,Escherichia_coli_MSB1_8G.100x.random.illumina
-31,92,Escherichia_coli_MSB1_8G.100x.random.illumina
-30,44,Escherichia_coli_MSB1_8G.100x.random.illumina
-29,146,Escherichia_coli_MSB1_8G.100x.random.illumina
-28,62,Escherichia_coli_MSB1_8G.100x.random.illumina
-27,120,Escherichia_coli_MSB1_8G.100x.random.illumina
-26,86,Escherichia_coli_MSB1_8G.100x.random.illumina
-25,193,Escherichia_coli_MSB1_8G.100x.random.illumina
-24,226,Escherichia_coli_MSB1_8G.100x.random.illumina
-23,158,Escherichia_coli_MSB1_8G.100x.random.illumina
-22,234,Escherichia_coli_MSB1_8G.100x.random.illumina
-21,185,Escherichia_coli_MSB1_8G.100x.random.illumina
-20,213,Escherichia_coli_MSB1_8G.100x.random.illumina
-19,297,Escherichia_coli_MSB1_8G.100x.random.illumina
-18,331,Escherichia_coli_MSB1_8G.100x.random.illumina
-17,310,Escherichia_coli_MSB1_8G.100x.random.illumina
-16,324,Escherichia_coli_MSB1_8G.100x.random.illumina
-15,364,Escherichia_coli_MSB1_8G.100x.random.illumina
-14,420,Escherichia_coli_MSB1_8G.100x.random.illumina
-13,2479590,Escherichia_coli_MSB1_8G.100x.random.illumina
-12,1093,Escherichia_coli_MSB1_8G.100x.random.illumina
-11,107122,Escherichia_coli_MSB1_8G.100x.random.illumina
-10,22075,Escherichia_coli_MSB1_8G.100x.random.illumina
-9,7034,Escherichia_coli_MSB1_8G.100x.random.illumina
-8,7082,Escherichia_coli_MSB1_8G.100x.random.illumina
-7,19715,Escherichia_coli_MSB1_8G.100x.random.illumina
-6,67471,Escherichia_coli_MSB1_8G.100x.random.illumina
-5,1072225,Escherichia_coli_MSB1_8G.100x.random.illumina
-4,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-3,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-2,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-1,0,Escherichia_coli_MSB1_8G.100x.random.illumina
-200,0,Escherichia_coli_MINF_7C.100x.random.illumina
-199,0,Escherichia_coli_MINF_7C.100x.random.illumina
-198,0,Escherichia_coli_MINF_7C.100x.random.illumina
-197,0,Escherichia_coli_MINF_7C.100x.random.illumina
-196,0,Escherichia_coli_MINF_7C.100x.random.illumina
-195,0,Escherichia_coli_MINF_7C.100x.random.illumina
-194,0,Escherichia_coli_MINF_7C.100x.random.illumina
-193,0,Escherichia_coli_MINF_7C.100x.random.illumina
-192,0,Escherichia_coli_MINF_7C.100x.random.illumina
-191,0,Escherichia_coli_MINF_7C.100x.random.illumina
-190,0,Escherichia_coli_MINF_7C.100x.random.illumina
-189,0,Escherichia_coli_MINF_7C.100x.random.illumina
-188,0,Escherichia_coli_MINF_7C.100x.random.illumina
-187,0,Escherichia_coli_MINF_7C.100x.random.illumina
-186,0,Escherichia_coli_MINF_7C.100x.random.illumina
-185,0,Escherichia_coli_MINF_7C.100x.random.illumina
-184,0,Escherichia_coli_MINF_7C.100x.random.illumina
-183,0,Escherichia_coli_MINF_7C.100x.random.illumina
-182,0,Escherichia_coli_MINF_7C.100x.random.illumina
-181,0,Escherichia_coli_MINF_7C.100x.random.illumina
-180,0,Escherichia_coli_MINF_7C.100x.random.illumina
